chr	start	end
chr14	70722664	70722755
chr14	70812895	70813016
chr14	70826030	70826620
chr14	70883521	70883885
chr14	70942101	70942250
chr14	70943578	70944681
chr14	71014079	71014379
chr14	71021714	71021873
chr14	71022654	71023162
chr14	71067010	71067697
chr14	71108047	71109001
chr14	71109121	71109333
chr14	71199562	71199680
chr14	71275368	71276615
chr14	71277187	71277272
chr14	71288451	71289373
chr14	71373684	71375437
chr14	71606202	71606524
chr14	71634154	71634594
chr14	71635152	71635359
chr14	71720908	71721361
chr14	71722108	71722203
chr14	71786891	71788589
chr14	71843975	71844587
chr14	72219129	72219341
chr14	72219589	72219951
chr14	72315395	72315577
chr14	72398713	72399555
chr14	72399945	72400245
chr14	72448701	72448894
chr14	73029177	73029836
chr14	73137874	73137997
chr14	73146313	73146792
chr14	73157195	73157324
chr14	73358759	73359631
chr14	73359807	73360499
chr14	73360881	73361066
chr14	73361297	73361528
chr14	73361810	73361906
chr14	73392240	73392455
chr14	73392607	73393896
chr14	73396504	73396668
chr14	73437425	73437713
chr14	73493398	73494034
chr14	73524914	73526048
chr14	73569999	73570139
chr14	73602848	73603741
chr14	73650607	73652187
chr14	73704119	73705288
chr14	73706300	73706620
chr14	73712325	73712912
chr14	73736869	73737118
chr14	73924401	73925556
chr14	73957596	73959182
chr14	74004047	74004827
chr14	74036066	74036794
chr14	74056639	74056789
chr14	74057168	74057666
chr14	74058449	74059105
chr14	74079184	74079805
chr14	74100388	74101231
chr14	74111561	74111914
chr14	74179647	74179762
chr14	74179997	74181265
chr14	74185259	74185995
chr14	74225474	74227210
chr14	74252816	74254189
chr14	74318451	74318810
chr14	74353063	74353960
chr14	74416557	74417312
chr14	74485379	74486335
chr14	74551074	74552295
chr14	74684485	74684671
chr14	74706208	74707295
chr14	74707415	74707873
chr14	74708003	74708626
chr14	74708781	74709217
chr14	74723875	74724154
chr14	74724304	74724456
chr14	74724703	74725310
chr14	74769393	74769807
chr14	74823936	74824785
chr14	74845121	74845293
chr14	74892591	74893122
chr14	74958931	74959073
chr14	74959710	74960908
chr14	75052662	75052796
chr14	75077452	75079584
chr14	75179673	75179975
chr14	75229958	75230527
chr14	75348325	75349472
chr14	75389744	75390134
chr14	75422111	75422833
chr14	75447615	75447768
chr14	75460992	75461182
chr14	75469218	75470063
chr14	75517838	75518251
chr14	75530516	75530866
chr14	75535921	75536624
chr14	75593334	75593979
chr14	75642840	75643377
chr14	75643591	75643740
chr14	75725763	75726145
chr14	75743717	75744603
chr14	75744821	75746703
chr14	75760783	75761458
chr14	75761793	75762032
chr14	75770269	75770457
chr14	75800751	75801055
chr14	75894136	75895397
chr14	75936668	75936815
chr14	76012831	76013167
chr14	76044267	76045103
chr14	76045383	76045575
chr14	76127290	76128063
chr14	76391228	76392381
chr14	76448418	76449326
chr14	76451944	76452652
chr14	76565481	76565765
chr14	76597695	76597903
chr14	76600694	76600862
chr14	76604684	76605364
chr14	76618175	76618942
chr14	76734263	76734614
chr14	76796027	76796203
chr14	76819194	76819380
chr14	76842571	76843847
chr14	76880255	76880525
chr14	76905560	76906058
chr14	77002420	77002561
chr14	77003147	77003419
chr14	77173272	77173521
chr14	77200972	77201692
chr14	77216161	77217122
chr14	77227187	77229356
chr14	77242220	77242626
chr14	77278515	77279342
chr14	77288007	77288494
chr14	77335178	77335239
chr14	77364361	77365040
chr14	77422711	77423095
chr14	77428226	77428360
chr14	77467032	77467393
chr14	77491829	77495741
chr14	77499201	77500048
chr14	77500308	77500464
chr14	77504156	77504606
chr14	77506610	77507280
chr14	77507461	77507649
chr14	77564004	77564921
chr14	77590980	77591832
chr14	77605703	77606386
chr14	77606722	77608218
chr14	77648196	77648493
chr14	77736734	77737689
chr14	77786735	77787779
chr14	77842917	77843793
chr14	77923615	77925193
chr14	77942070	77942271
chr14	77964624	77965664
chr14	78082539	78083251
chr14	78108189	78108663
chr14	78173842	78174753
chr14	78213431	78214204
chr14	78226848	78227827
chr14	78266308	78266717
chr14	78432466	78432805
chr14	78447295	78447725
chr14	78460065	78460754
chr14	78480359	78480514
chr14	78639399	78639582
chr14	78709686	78709800
chr14	79111529	79111761
chr14	79745074	79746080
chr14	79746273	79746413
chr14	79746623	79746723
chr14	79780329	79780774
chr14	80097703	80097934
chr14	80328032	80328533
chr14	80752531	80753406
chr14	81407638	81408157
chr14	81421336	81421705
chr14	81421959	81422086
chr14	81580691	81580882
chr14	81685652	81686812
chr14	81687054	81688240
chr14	81702363	81702556
chr14	81710837	81711422
chr14	81879231	81879377
chr14	81901888	81903245
chr14	81928802	81929357
chr14	81979805	81980250
chr14	81999786	82000560
chr14	82090160	82090634
chr14	82135296	82135409
chr14	82296015	82296300
chr14	82326249	82326477
chr14	82813956	82814247
chr14	83280665	83281516
chr14	83558769	83559088
chr14	83559906	83560086
chr14	83692062	83692261
chr14	83852380	83852539
chr14	84105808	84106034
chr14	84565869	84566362
chr14	84865778	84866275
chr14	84978128	84978536
chr14	84979523	84979629
chr14	85819031	85819676
chr14	85995443	85997167
chr14	85997378	85998721
chr14	85999538	86000499
chr14	86000934	86001189
chr14	86088480	86089870
chr14	86296106	86296869
chr14	86352094	86352318
chr14	86546536	86546813
chr14	86568231	86568334
chr14	86577537	86577691
chr14	86684080	86684182
chr14	86778725	86778877
chr14	87371804	87372290
chr14	88200325	88200450
chr14	88201074	88201564
chr14	88458825	88459690
chr14	88651947	88652434
chr14	88788343	88788435
chr14	88788591	88790522
chr14	88792913	88793256
chr14	88851884	88852286
chr14	88945218	88946538
chr14	89016685	89016984
chr14	89017667	89017957
chr14	89018338	89018662
chr14	89020888	89021484
chr14	89029199	89029927
chr14	89258405	89259613
chr14	89290953	89291422
chr14	89492962	89494383
chr14	89506869	89507128
chr14	89577846	89578336
chr14	89578951	89579263
chr14	89628831	89629399
chr14	89629585	89630033
chr14	89671922	89672288
chr14	89672605	89672987
chr14	89882457	89883965
chr14	89884105	89884239
chr14	89971809	89973011
chr14	90084403	90084575
chr14	90085301	90085712
chr14	90091910	90092051
chr14	90167635	90168309
chr14	90204659	90204751
chr14	90358146	90358348
chr14	90420901	90421317
chr14	90421518	90422846
chr14	90526697	90528985
chr14	90651042	90651136
chr14	90678809	90679116
chr14	90722830	90723404
chr14	90743958	90744431
chr14	90744650	90744792
chr14	90798200	90798501
chr14	90848735	90850464
chr14	90862842	90863618
chr14	90863801	90865151
chr14	90921499	90921679
chr14	90991818	90992129
chr14	90994847	90995233
chr14	91007720	91008044
chr14	91036955	91037321
chr14	91039779	91039933
chr14	91087586	91087859
chr14	91224390	91225110
chr14	91282314	91282879
chr14	91294282	91294717
chr14	91526153	91527553
chr14	91700115	91701261
chr14	91719632	91720221
chr14	91730787	91731042
chr14	91738928	91739107
chr14	91739824	91740092
chr14	91751745	91752118
chr14	91755370	91755565
chr14	91758342	91758998
chr14	91766281	91766396
chr14	91770166	91770352
chr14	91779510	91780100
chr14	91805671	91806319
chr14	91818561	91818674
chr14	91862809	91862935
chr14	91883155	91883405
chr14	91883528	91885583
chr14	91902932	91903168
chr14	91975551	91977655
chr14	92023655	92024585
chr14	92040530	92040834
chr14	92044348	92044738
chr14	92112257	92112477
chr14	92302224	92303071
chr14	92413497	92413770
chr14	92414003	92414387
chr14	92492864	92493019
chr14	92493189	92493392
chr14	92505837	92506812
chr14	92572320	92573104
chr14	92587593	92588110
chr14	92588240	92589023
chr14	92653934	92654255
chr14	92721167	92721515
chr14	92753575	92753790
chr14	92788960	92790782
chr14	92979627	92980033
chr14	92980159	92981182
chr14	92994065	92994169
chr14	93090829	93090941
chr14	93106316	93106566
chr14	93153359	93154905
chr14	93170739	93170833
chr14	93185446	93185681
chr14	93214543	93215233
chr14	93260246	93261131
chr14	93377631	93378921
chr14	93386424	93386610
chr14	93389312	93390050
chr14	93405967	93406084
chr14	93407963	93408123
chr14	93409493	93409647
chr14	93412555	93412816
chr14	93419036	93419309
chr14	93419496	93419579
chr14	93524832	93525342
chr14	93580959	93581403
chr14	93581558	93582798
chr14	93604320	93604465
chr14	93635771	93635950
chr14	93636485	93636697
chr14	93650662	93651823
chr14	93673138	93673904
chr14	93690015	93690505
chr14	93698050	93698594
chr14	93699201	93699328
chr14	93706357	93706639
chr14	93798738	93799805
chr14	93813587	93814170
chr14	93896767	93897629
chr14	94004416	94004558
chr14	94088174	94088629
chr14	94173007	94173099
chr14	94253990	94255723
chr14	94291162	94291620
chr14	94393707	94393843
chr14	94405012	94406171
chr14	94492640	94493298
chr14	94546936	94548012
chr14	94639690	94641649
chr14	94641800	94641888
chr14	94684758	94685082
chr14	95123932	95124664
chr14	95155765	95156079
chr14	95156589	95156786
chr14	95156992	95157597
chr14	95179692	95179913
chr14	95233721	95234017
chr14	95234627	95236617
chr14	95236834	95237124
chr14	95237330	95237419
chr14	95237591	95238236
chr14	95239376	95239680
chr14	95240029	95240732
chr14	95330996	95331196
chr14	95331349	95331468
chr14	95358041	95358172
chr14	95374199	95374491
chr14	95402991	95403226
chr14	95477480	95477584
chr14	95477931	95478028
chr14	95513787	95513961
chr14	95623105	95624363
chr14	95660384	95660713
chr14	95675542	95675793
chr14	95785633	95786669
chr14	95826753	95826942
chr14	95837753	95838031
chr14	95916053	95916272
chr14	95927445	95927615
chr14	95982533	95983521
chr14	96000716	96002079
chr14	96152748	96152933
chr14	96180354	96180849
chr14	96241208	96241455
chr14	96342262	96343661
chr14	96505152	96506399
chr14	96670659	96670784
chr14	96707164	96707615
chr14	96730482	96730715
chr14	96749723	96749978
chr14	96829100	96830690
chr14	96857584	96858685
chr14	96890114	96890634
chr14	96967681	96969568
chr14	97058783	97059497
chr14	97081088	97081951
chr14	97090149	97090484
chr14	97091130	97091707
chr14	97091902	97091973
chr14	97129452	97129626
chr14	97202887	97203108
chr14	97207807	97208322
chr14	97263605	97264449
chr14	97431088	97431451
chr14	97499378	97500177
chr14	97647254	97647406
chr14	97673454	97673840
chr14	97674084	97674274
chr14	97684740	97684934
chr14	97685089	97685439
chr14	97685551	97685679
chr14	97685843	97685947
chr14	97765187	97765301
chr14	97875986	97876122
chr14	97878313	97878487
chr14	97924304	97924539
chr14	97924757	97925440
chr14	98012817	98013081
chr14	98101672	98101889
chr14	98629249	98629570
chr14	99507062	99507198
chr14	99532847	99532959
chr14	99584421	99585009
chr14	99594613	99594694
chr14	99613171	99613348
chr14	99640377	99642951
chr14	99655580	99655725
chr14	99658541	99658842
chr14	99664035	99664137
chr14	99664934	99665341
chr14	99665731	99666052
chr14	99681729	99682013
chr14	99682255	99682422
chr14	99697664	99697809
chr14	99707716	99708016
chr14	99708429	99708461
chr14	99711858	99713409
chr14	99725830	99725965
chr14	99726640	99726690
chr14	99728943	99729122
chr14	99736084	99736561
chr14	99736803	99737692
chr14	99738047	99740009
chr14	99740226	99740311
chr14	99740554	99741362
chr14	99786610	99787052
chr14	99787404	99787631
chr14	99814469	99815035
chr14	99827913	99828220
chr14	99848775	99848927
chr14	99849175	99849351
chr14	99849783	99850262
chr14	99880478	99880670
chr14	99881247	99881320
chr14	99946224	99948361
chr14	99988607	99988737
chr14	100014704	100014809
chr14	100048074	100048263
chr14	100048618	100048772
chr14	100069241	100071903
chr14	100111183	100112144
chr14	100118629	100119186
chr14	100125408	100126743
chr14	100141405	100142024
chr14	100149274	100149494
chr14	100149654	100151151
chr14	100193104	100193207
chr14	100196498	100196949
chr14	100215188	100215570
chr14	100259020	100260223
chr14	100402462	100402816
chr14	100403248	100403440
chr14	100405574	100406623
chr14	100437416	100439118
chr14	100610113	100610203
chr14	100610407	100610655
chr14	100613260	100613680
chr14	100615560	100616019
chr14	100625027	100625229
chr14	100625363	100626442
chr14	100631798	100631951
chr14	100644233	100644530
chr14	100646816	100647696
chr14	100658649	100659597
chr14	100673751	100673966
chr14	100674594	100674986
chr14	100680334	100681490
chr14	100704344	100706290
chr14	100706417	100707068
chr14	100751514	100752273
chr14	100758688	100759440
chr14	100771355	100773674
chr14	100784677	100784783
chr14	100793584	100793697
chr14	100795151	100795377
chr14	100795657	100795967
chr14	100810591	100811497
chr14	100842137	100842928
chr14	100857629	100857740
chr14	101003876	101005682
chr14	101012687	101013118
chr14	101029791	101029916
chr14	101033651	101035745
chr14	101052739	101054000
chr14	101121119	101121292
chr14	101123536	101123761
chr14	101157927	101158322
chr14	101162021	101162149
chr14	101162562	101162715
chr14	101175255	101176013
chr14	101176183	101176370
chr14	101192414	101194014
chr14	101194184	101194368
chr14	101198384	101198813
chr14	101200618	101201292
chr14	101201583	101201764
chr14	101203957	101204242
chr14	101235816	101236146
chr14	101244582	101244679
chr14	101290578	101293102
chr14	101293568	101294571
chr14	101298824	101299007
chr14	101311795	101311985
chr14	101347375	101350659
chr14	101359994	101360105
chr14	101370956	101371215
chr14	101489721	101490188
chr14	101492031	101492266
chr14	101496342	101496465
chr14	101498268	101498381
chr14	101506532	101506698
chr14	101506931	101507041
chr14	101512457	101513039
chr14	101515257	101515490
chr14	101526533	101526672
chr14	101526826	101526927
chr14	101527046	101527189
chr14	101528549	101528825
chr14	101531708	101532385
chr14	101535105	101535223
chr14	101539360	101539637
chr14	101542931	101543124
chr14	101543844	101544305
chr14	101592074	101592482
chr14	101595244	101595721
chr14	101618171	101618481
chr14	101693747	101694196
chr14	101694480	101694621
chr14	101696226	101696554
chr14	101699006	101699169
chr14	101711530	101713082
chr14	101732637	101732914
chr14	101755629	101755757
chr14	101830991	101831664
chr14	101840433	101840568
chr14	101840726	101840927
chr14	101864640	101864736
chr14	101908524	101909023
chr14	101923155	101925980
chr14	101967824	101967922
chr14	101986960	101987148
chr14	101992202	101992435
chr14	101992723	101992859
chr14	102026026	102028842
chr14	102029069	102029215
chr14	102029920	102031042
chr14	102031189	102031568
chr14	102050613	102051026
chr14	102053924	102054145
chr14	102068607	102068747
chr14	102094169	102094601
chr14	102094825	102095153
chr14	102101166	102101919
chr14	102143967	102144324
chr14	102172073	102172706
chr14	102226416	102228822
chr14	102247510	102248255
chr14	102276127	102276412
chr14	102310623	102310766
chr14	102357944	102358092
chr14	102391364	102391854
chr14	102394720	102395124
chr14	102399637	102399737
chr14	102414291	102415180
chr14	102422015	102422760
chr14	102430527	102431825
chr14	102452249	102452956
chr14	102467417	102467629
chr14	102476311	102476416
chr14	102482240	102482544
chr14	102482777	102482864
chr14	102493852	102494124
chr14	102499744	102499948
chr14	102500094	102500560
chr14	102504848	102505853
chr14	102510261	102510795
chr14	102514238	102515042
chr14	102516517	102516881
chr14	102522492	102522905
chr14	102523366	102523729
chr14	102552913	102554219
chr14	102554770	102555054
chr14	102600850	102601058
chr14	102601871	102602203
chr14	102605439	102607109
chr14	102638850	102639368
chr14	102675157	102675622
chr14	102676995	102677318
chr14	102680218	102680670
chr14	102681538	102681920
chr14	102685269	102685744
chr14	102685905	102686019
chr14	102689249	102689388
chr14	102695471	102695968
chr14	102701271	102701591
chr14	102701799	102702167
chr14	102763919	102764119
chr14	102771061	102771696
chr14	102780627	102781202
chr14	102783036	102783821
chr14	102785359	102786605
chr14	102828994	102829851
chr14	102904421	102904696
chr14	102910114	102910441
chr14	102918799	102918994
chr14	102959151	102959383
chr14	102963828	102964047
chr14	102964546	102964874
chr14	102965346	102965605
chr14	102968275	102968516
chr14	102973297	102974285
chr14	102975486	102976913
chr14	102983051	102983947
chr14	102990211	102990338
chr14	102991277	102991473
chr14	103010875	103011700
chr14	103021299	103022042
chr14	103057927	103060045
chr14	103142605	103144511
chr14	103149804	103150594
chr14	103227504	103227656
chr14	103243156	103244922
chr14	103336591	103336831
chr14	103342853	103343644
chr14	103367008	103367129
chr14	103367489	103367710
chr14	103369729	103369837
chr14	103371647	103372275
chr14	103373093	103373239
chr14	103373458	103374141
chr14	103375086	103375276
chr14	103376911	103377387
chr14	103377940	103378201
chr14	103389075	103390192
chr14	103394398	103397470
chr14	103400000	103400239
chr14	103405778	103406727
chr14	103409961	103410888
chr14	103412845	103413237
chr14	103415728	103416498
chr14	103430535	103431008
chr14	103432701	103432895
chr14	103433318	103433399
chr14	103433884	103433991
chr14	103436376	103436710
chr14	103447198	103447398
chr14	103449885	103450077
chr14	103467600	103468336
chr14	103468473	103468637
chr14	103469613	103469952
chr14	103470257	103470374
chr14	103486813	103487058
chr14	103507914	103508022
chr14	103522883	103524608
chr14	103538032	103538225
chr14	103541538	103542239
chr14	103550484	103550860
chr14	103557607	103558155
chr14	103568465	103569281
chr14	103569840	103571470
chr14	103574016	103574146
chr14	103574597	103574689
chr14	103589354	103590274
chr14	103593117	103593924
chr14	103599152	103599568
chr14	103604620	103605706
chr14	103624421	103624651
chr14	103654973	103655096
chr14	103655284	103656090
chr14	103673471	103674305
chr14	103686615	103687357
chr14	103687556	103687696
chr14	103691521	103691630
chr14	103691799	103692141
chr14	103739600	103740911
chr14	103745295	103746272
chr14	103777785	103777911
chr14	103799700	103800848
chr14	103800983	103802065
chr14	103838504	103838604
chr14	103851153	103852877
chr14	103969318	103969505
chr14	103986325	103986440
chr14	103987130	103989935
chr14	103995463	103995773
chr14	103996430	103996568
chr14	104000931	104001086
chr14	104026912	104027014
chr14	104028153	104029672
chr14	104047749	104047834
chr14	104073525	104074321
chr14	104094627	104096495
chr14	104151982	104152060
chr14	104153523	104153616
chr14	104160031	104160217
chr14	104161211	104161288
chr14	104165163	104165649
chr14	104171695	104171980
chr14	104172154	104172226
chr14	104172903	104173487
chr14	104181429	104183195
chr14	104183425	104183601
chr14	104184386	104185212
chr14	104190678	104191596
chr14	104192611	104192658
chr14	104192912	104193117
chr14	104193939	104194738
chr14	104195223	104195701
chr14	104195915	104196102
chr14	104204620	104205330
chr14	104206645	104206880
chr14	104313012	104314991
chr14	104338182	104338815
chr14	104345837	104346624
chr14	104356070	104356174
chr14	104372286	104372377
chr14	104376026	104376201
chr14	104387581	104388113
chr14	104394148	104395522
chr14	104551768	104552429
chr14	104561193	104561673
chr14	104564216	104564530
chr14	104569638	104569781
chr14	104583090	104584559
chr14	104601787	104605625
chr14	104611601	104611886
chr14	104618057	104618768
chr14	104621119	104621194
chr14	104621739	104622066
chr14	104623431	104623730
chr14	104625343	104625671
chr14	104625843	104626001
chr14	104629908	104630325
chr14	104630498	104630678
chr14	104636566	104636799
chr14	104636988	104637112
chr14	104637809	104638720
chr14	104639296	104639843
chr14	104640097	104640626
chr14	104641321	104641744
chr14	104642209	104642537
chr14	104643060	104644170
chr14	104644850	104645065
chr14	104645584	104646778
chr14	104665963	104666049
chr14	104674757	104675320
chr14	104679889	104680082
chr14	104682897	104683107
chr14	104683315	104683536
chr14	104686160	104686841
chr14	104687215	104687322
chr14	104690108	104690271
chr14	104696070	104696464
chr14	104717199	104718399
chr14	104733775	104733879
chr14	104734160	104734568
chr14	104735523	104736868
chr14	104741756	104742152
chr14	104743903	104744192
chr14	104761941	104762108
chr14	104768369	104768514
chr14	104770280	104770609
chr14	104770879	104770990
chr14	104789299	104789634
chr14	104800369	104800773
chr14	104808465	104808654
chr14	104823999	104824502
chr14	104834244	104834367
chr14	104841779	104841883
chr14	104851769	104852093
chr14	104854704	104854831
chr14	104854955	104855105
chr14	104856457	104856907
chr14	104862554	104862818
chr14	104888897	104889125
chr14	104895758	104897678
chr14	104917184	104917425
chr14	104927273	104928654
chr14	104940241	104941040
chr14	104944352	104944574
chr14	105011965	105012577
chr14	105031026	105031245
chr14	105035991	105036139
chr14	105037265	105037698
chr14	105041073	105041599
chr14	105054970	105055141
chr14	105070451	105071601
chr14	105102977	105103124
chr14	105103541	105103810
chr14	105104812	105105200
chr14	105116367	105116898
chr14	105118441	105118576
chr14	105119344	105119998
chr14	105126252	105126642
chr14	105128610	105129037
chr14	105144289	105144504
chr14	105150664	105150786
chr14	105154811	105154909
chr14	105155288	105156497
chr14	105167331	105168080
chr14	105170756	105170915
chr14	105176521	105176829
chr14	105179122	105179627
chr14	105180961	105181563
chr14	105181758	105181932
chr14	105183615	105183744
chr14	105184081	105184210
chr14	105186699	105187826
chr14	105189967	105190964
chr14	105195841	105196208
chr14	105206242	105206335
chr14	105207588	105207685
chr14	105208270	105208588
chr14	105209517	105209727
chr14	105217880	105218582
chr14	105218989	105220159
chr14	105236538	105236686
chr14	105238674	105238784
chr14	105239350	105239955
chr14	105240203	105240430
chr14	105246526	105246760
chr14	105247094	105247361
chr14	105251426	105251569
chr14	105255309	105255512
chr14	105260969	105262433
chr14	105266484	105268018
chr14	105268227	105268742
chr14	105281749	105282947
chr14	105287180	105287545
chr14	105288352	105288893
chr14	105292361	105293809
chr14	105302675	105302865
chr14	105303059	105303150
chr14	105309843	105310891
chr14	105318319	105318546
chr14	105330616	105332548
chr14	105338482	105338840
chr14	105349472	105349879
chr14	105350222	105351407
chr14	105352262	105354109
chr14	105359655	105360143
chr14	105363826	105364016
chr14	105371572	105373288
chr14	105398180	105400445
chr14	105408926	105409024
chr14	105409853	105409946
chr14	105411798	105412016
chr14	105412417	105412511
chr14	105412823	105413443
chr14	105414273	105414485
chr14	105414671	105414896
chr14	105415793	105415970
chr14	105416112	105416465
chr14	105434205	105434289
chr14	105444166	105445213
chr14	105451448	105451563
chr14	105451975	105452652
chr14	105457741	105458033
chr14	105458258	105458637
chr14	105477588	105477719
chr14	105477952	105478432
chr14	105486640	105487944
chr14	105488115	105488221
chr14	105499841	105500016
chr14	105512099	105512347
chr14	105517633	105518370
chr14	105521817	105522993
chr14	105545587	105546355
chr14	105546655	105546833
chr14	105553282	105554762
chr14	105559526	105560374
chr14	105577721	105579377
chr14	105602899	105603533
chr14	105608182	105608798
chr14	105608980	105609929
chr14	105612674	105613058
chr14	105614421	105615545
chr14	105617072	105617310
chr14	105617500	105618090
chr14	105618319	105618599
chr14	105618725	105618942
chr14	105619545	105619703
chr14	105621850	105622997
chr14	105633633	105635774
chr14	105647329	105647885
chr14	105655222	105655451
chr14	105658598	105659155
chr14	105662805	105663580
chr14	105667300	105667452
chr14	105685045	105685702
chr14	105687864	105688425
chr14	105689671	105689816
chr14	105695283	105695553
chr14	105695769	105695851
chr14	105696060	105699042
chr14	105699244	105701184
chr14	105702304	105703937
chr14	105704139	105704229
chr14	105704423	105704753
chr14	105705159	105705861
chr14	105707177	105707310
chr14	105707649	105707757
chr14	105708095	105708366
chr14	105713552	105716815
chr14	105738242	105738757
chr14	105746822	105747953
chr14	105766607	105768111
chr14	105779826	105782028
chr14	105783521	105783723
chr14	105789516	105789786
chr14	105792610	105792881
chr14	105793339	105793741
chr14	105796552	105796784
chr14	105802426	105802961
chr14	105803183	105803402
chr14	105812747	105813074
chr14	105816195	105816367
chr14	105817327	105817536
chr14	105821063	105821754
chr14	105830624	105830870
chr14	105834448	105834963
chr14	105836048	105836382
chr14	105843115	105843235
chr14	105849743	105849994
chr14	105850167	105850415
chr14	105851139	105851568
chr14	105851700	105851983
chr14	105858004	105858130
chr14	105859069	105859249
chr14	105861182	105861271
chr14	105864512	105865338
chr14	105871768	105871958
chr14	105877439	105878113
chr14	105881378	105881681
chr14	105886048	105887144
chr14	105899292	105899544
chr14	105903286	105903372
chr14	105908595	105909116
chr14	105911631	105911950
chr14	105915586	105916068
chr14	105916263	105916753
chr14	105930291	105931489
chr14	105932829	105933450
chr14	105936288	105936842
chr14	105940368	105942056
chr14	105944206	105946292
chr14	105952693	105954481
chr14	105956261	105958083
chr14	105963634	105963794
chr14	105964484	105964734
chr14	105964989	105965217
chr14	105973864	105973966
chr14	105974368	105974623
chr14	105992559	105996371
chr14	106003190	106003781
chr14	106012993	106014492
chr14	106015656	106016159
chr14	106023587	106023697
chr14	106025009	106025191
chr14	106025569	106026896
chr14	106027284	106027393
chr14	106027599	106027684
chr14	106033379	106033484
chr14	106038976	106039343
chr14	106040593	106040869
chr14	106045204	106045568
chr14	106053373	106053633
chr14	106054162	106054671
chr14	106058890	106059025
chr14	106059772	106061105
chr14	106061265	106062009
chr14	106064011	106064589
chr14	106066534	106067521
chr14	106071468	106071834
chr14	106085380	106085477
chr14	106086988	106087133
chr14	106089909	106090272
chr14	106090724	106091033
chr14	106091187	106091421
chr14	106095568	106095855
chr14	106102110	106102223
chr14	106104576	106104723
chr14	106106057	106106164
chr14	106108742	106108993
chr14	106109477	106110203
chr14	106116854	106116954
chr14	106128263	106128385
chr14	106129440	106129552
chr14	106129700	106129824
chr14	106133799	106134034
chr14	106134544	106135243
chr14	106138723	106139456
chr14	106143922	106144113
chr14	106144613	106144751
chr14	106145415	106145691
chr14	106145984	106146206
chr14	106146386	106147155
chr14	106147701	106147810
chr14	106148016	106148101
chr14	106153240	106153420
chr14	106159104	106159471
chr14	106163645	106163889
chr14	106165131	106165461
chr14	106173604	106173867
chr14	106174300	106174414
chr14	106174576	106174807
chr14	106179889	106180009
chr14	106181057	106182914
chr14	106185742	106186241
chr14	106188201	106188825
chr14	106201363	106201504
chr14	106202828	106202929
chr14	106207012	106207269
chr14	106207787	106208418
chr14	106213956	106214049
chr14	106229570	106229837
chr14	106230725	106230825
chr14	106230988	106231089
chr14	106234767	106235065
chr14	106235526	106235856
chr14	106235984	106236221
chr14	106317010	106317347
chr14	106320489	106320781
chr14	106321470	106322292
chr14	106328946	106329160
chr14	106333572	106333921
chr14	106408708	106408896
chr14	106437741	106437905
chr14	106438064	106438298
chr14	106444913	106445162
chr14	106657414	106657826
chr14	106660801	106661375
chr14	106661676	106661939
chr14	106662470	106662643
chr14	106662793	106663496
chr14	106670522	106670658
chr14	106714248	106714309
chr14	106743336	106744400
chr14	106854806	106855284
chr14	106857052	106857746
chr14	106915957	106917084
chr14	106936217	106936525
chr14	106938143	106938817
chr14	107062025	107062162
chr14	107185875	107186059
chr14	107210873	107211042
chr14	107221194	107221299
chr14	107252638	107253516
chr15	20104164	20104702
chr15	20148720	20150082
chr15	20279477	20279726
chr15	20352957	20353663
chr15	20372948	20373273
chr15	20373573	20374075
chr15	20409191	20409455
chr15	20487955	20488132
chr15	20499907	20500938
chr15	20516463	20516636
chr15	20543904	20544148
chr15	20564002	20564172
chr15	20642387	20642513
chr15	20643955	20644722
chr15	20657655	20657804
chr15	20711141	20711824
chr15	20754640	20754796
chr15	20786839	20788137
chr15	20834000	20834155
chr15	20960780	20961648
chr15	20980821	20981548
chr15	20988517	20991117
chr15	21004707	21006245
chr15	21019711	21020295
chr15	21021635	21022586
chr15	21072035	21072223
chr15	21082592	21084380
chr15	21145304	21145481
chr15	21145758	21145841
chr15	21146018	21147538
chr15	21286684	21286901
chr15	21359610	21360252
chr15	21379542	21379851
chr15	21380193	21380687
chr15	21905537	21905796
chr15	21967419	21968294
chr15	21987511	21988216
chr15	21995209	21997792
chr15	22011421	22012928
chr15	22026375	22026969
chr15	22028309	22028417
chr15	22028625	22029208
chr15	22083201	22083384
chr15	22093731	22095551
chr15	22156534	22156666
chr15	22156942	22157025
chr15	22157202	22157650
chr15	22157818	22158735
chr15	22544916	22547729
chr15	22560395	22560686
chr15	22646606	22647318
chr15	22692167	22693183
chr15	22728628	22728786
chr15	22798930	22799073
chr15	22833183	22833903
chr15	22891990	22893149
chr15	22893286	22893999
chr15	22913349	22913673
chr15	22921105	22922046
chr15	22922188	22922394
chr15	22929875	22929995
chr15	22930356	22930618
chr15	22936316	22936434
chr15	22940733	22940858
chr15	22945047	22945179
chr15	22947032	22947123
chr15	22954205	22954423
chr15	22955286	22956345
chr15	22956662	22957023
chr15	22960688	22960876
chr15	22969250	22969402
chr15	22979773	22979868
chr15	22980926	22981480
chr15	22991106	22991214
chr15	22992283	22993215
chr15	23033977	23034684
chr15	23049009	23049319
chr15	23085223	23086653
chr15	23086769	23086890
chr15	23115089	23115472
chr15	23157856	23158625
chr15	23182167	23182241
chr15	23207925	23208797
chr15	23277155	23277282
chr15	23286734	23286847
chr15	23299692	23300045
chr15	23308761	23308972
chr15	23309807	23309964
chr15	23311363	23312090
chr15	23325058	23325207
